,area1,area2,area3,area4,area5,area6,area7,area8,mean_heart,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,dist_gap1_1,dist_gap1_2,dist_gap1_3,dist_gap1_4,dist_gap1_5,dist_gap2_1,dist_gap2_2,dist_gap2_3,dist_gap2_4,dist_gap2_5,dist_gap3_1,dist_gap3_2,dist_gap3_3,dist_gap3_4,dist_gap3_5,dist_gap4_1,dist_gap4_2,dist_gap4_3,dist_gap4_4,dist_gap4_5,dist_gap5_1,dist_gap5_2,dist_gap5_3,dist_gap5_4,dist_gap5_5,dist_gap6_1,dist_gap6_2,dist_gap6_3,dist_gap6_4,dist_gap6_5,dist_gap7_1,dist_gap7_2,dist_gap7_3,dist_gap7_4,dist_gap7_5,dist_gap8_1,dist_gap8_2,dist_gap8_3,dist_gap8_4,dist_gap8_5,class,simi,diff,avg_dis1,avg_dis2,avg_dis3,avg_dis4,avg_dis5
249,3543.0,3523.5,3402.5,3464.5,3527.0,3527.0,3430.0,3493.0,0.0,68.96248897457819,28.00917670801384,-5.31454566994475,-59.58891873287464,-105.3762512488262,-165.96375653207352,159.04422326936782,120.96375653207352,88.0056816347672,8.602325267042627,12.16552506059644,9.433981132056603,92.19544457292888,90.50966799187808,10.770329614269007,10.44030650891055,14.422205101855956,89.27485648266257,93.1343116150004,12.041594578792296,16.55294535724685,19.1049731745428,83.05419917138447,82.21921916437786,7.211102550927978,11.04536101718726,17.69180601295413,90.02777349240623,108.29589096544709,21.02379604162864,12.206555615733702,18.68154169226941,95.13148795220224,111.0180165558726,18.867962264113206,7.615773105863909,5.0,93.38094023943002,88.09086218218096,3.605551275463989,5.0,8.54400374531753,82.05485969764375,89.64373932405988,12.806248474865695,4.242640687119285,6.324555320336759,86.37129152675674,Incomplete,0.9062,13.619284553218218,93.625,11.625,9.625,12.0,88.75
164,3440.0,3421.0,3311.5,3396.5,3479.5,3338.5,3331.0,3451.0,3396.125,72.64597536373867,32.47119229084849,-11.513831184487012,-60.832386620422206,-109.17900802581072,-155.4622715234222,162.97947438848016,117.95096902789018,91.00549433962765,10.770329614269007,4.0,10.198039027185567,94.0,88.41379982785493,12.041594578792296,1.4142135623730951,11.180339887498947,82.97590011563598,83.02409288875127,13.601470508735444,1.0,13.45362404707371,84.09518416651456,80.61017305526642,10.44030650891055,2.0,13.92838827718412,92.31467922275417,88.0,13.92838827718412,4.123105625617661,12.041594578792296,89.0,87.11486669908874,16.64331697709324,7.071067811865476,15.297058540778355,80.62257748298549,87.0,13.038404810405298,1.0,16.76305461424021,88.02272433866155,79.93122043357026,16.278820596099706,5.830951894845301,16.64331697709324,84.86459803710851,Complete,0.9516,13.965428319223284,85.375,11.375,3.125,13.25,86.625
83,3401.0,3364.5,3520.5,3363.0,3474.5,3414.0,3510.0,3345.5,3424.125,72.64597536373867,33.36636600105956,-10.407711312490058,-63.99665415548856,-109.79887635452492,-158.00887008282288,162.97947438848016,120.01836742760908,92.02173656261871,12.36931687685298,3.0,12.36931687685298,89.00561780022652,91.28526715741155,10.816653826391969,2.8284271247461903,11.180339887498947,94.04786015641186,89.00561780022652,11.0,2.23606797749979,10.295630140987,90.08884503644168,89.09545442950498,14.422205101855956,2.23606797749979,13.0,91.92388155425118,85.00588214941364,10.770329614269007,3.1622776601683795,11.704699910719626,90.0222194794152,87.0,11.40175425099138,1.4142135623730951,9.433981132056603,89.27485648266257,94.00531899844816,12.529964086141668,4.123105625617661,10.44030650891055,94.13288479590966,86.27861844049197,13.0,1.0,13.038404810405298,84.17244204607586,Complete,0.9145,11.894642646327268,89.125,10.625,2.25,11.125,90.125
117,3144.5,3111.5,3138.5,3215.5,3118.5,3182.0,3178.5,3241.0,3166.25,75.96375653207353,29.60445074600491,-10.304846468766032,-66.644435140714,-109.74683660542613,-155.05609473657543,161.565051177078,123.99645914825052,89.00561780022652,10.44030650891055,2.23606797749979,9.486832980505138,89.02246907382428,93.34880824091972,15.132745950421556,2.8284271247461903,13.41640786499874,96.20810776644556,89.08984229416954,9.486832980505138,2.0,11.180339887498947,88.02272433866155,89.9388681271896,16.1245154965971,3.1622776601683795,15.0,93.34880824091972,92.00543462209176,13.601470508735444,6.0,14.142135623730953,88.09086218218096,91.35097153287424,11.704699910719626,0.0,10.198039027185567,91.28526715741155,91.0494371207203,9.219544457292889,2.0,10.295630140987,92.00543462209176,86.45229898620394,8.246211251235321,1.4142135623730951,9.486832980505138,82.03657720797473,Complete,0.9424,18.43662957281876,90.0,10.5,2.25,11.375,89.875
88,3059.5,1651.0,3403.5,3203.0,3326.5,1737.5,3215.5,3026.5,2827.875,70.86635679409451,26.56505117707799,-14.03624346792648,-61.69924423399363,-109.6538240580533,-155.29756977222868,159.7174409110834,115.51387042753426,92.00543462209176,13.0,4.123105625617661,13.601470508735444,91.0,93.33809511662427,12.649110640673518,1.4142135623730951,13.892443989449804,91.93475947648965,86.05230967266364,8.06225774829855,1.0,9.055385138137416,90.00555538409837,93.34880824091972,10.198039027185567,1.0,8.54400374531753,92.19544457292888,92.04890004774636,10.44030650891055,3.1622776601683795,12.16552506059644,92.02173656261871,85.56284240252891,11.180339887498947,3.1622776601683795,12.529964086141668,88.3911760301898,90.00555538409837,14.317821063276352,1.0,13.341664064126334,89.02246907382428,86.97700845625813,11.6619037896906,1.4142135623730951,16.401219466856727,93.33809511662427,Complete,0.9042,14.744473231535531,89.625,9.5,1.875,12.0,90.75
226,3299.5,3414.0,3295.0,3240.5,3311.5,3339.0,3325.5,3339.5,0.0,71.96571443287014,26.56505117707799,-12.01147838636544,-65.2975697722287,-112.5205656028969,-142.6960517220166,160.8209919741893,114.44395478041652,100.00499987500623,13.601470508735444,7.280109889280518,10.816653826391969,100.00499987500623,102.59142264341595,20.248456731316587,16.76305461424021,24.186773244895647,72.91776189653656,87.02298546935747,23.53720459187964,10.0,8.94427190999916,75.1065909225016,84.29116205154607,9.899494936611664,4.47213595499958,6.324555320336759,58.69412236331676,99.0050503762308,21.470910553583888,9.219544457292889,10.198039027185567,74.16872656315464,90.68627239003708,11.180339887498947,4.0,21.40093455903269,93.38094023943002,93.1343116150004,17.0,11.04536101718726,9.055385138137416,88.0056816347672,91.2414379544733,16.1245154965971,12.083045973594572,16.278820596099706,89.10667763978185,Incomplete,0.9822,18.924246759150137,93.25,15.5,9.125,13.0,81.125
252,3197.0,3217.0,3311.5,3303.5,3198.0,3284.5,3342.0,3327.5,0.0,73.11320887605596,28.810793742973058,-14.300277449185588,-62.300527191945,-125.53767779197436,-158.19859051364818,159.19320898728878,117.47443162627712,84.0,16.1245154965971,9.848857801796104,17.26267650163207,93.08598175880188,98.29038610159184,3.605551275463989,3.605551275463989,26.570660511172846,88.45903006477066,79.02531240052139,6.0,5.385164807134504,5.0,94.19129471453292,95.524865872714,11.704699910719626,14.866068747318506,73.10950690573696,95.77577981932592,117.42657280190032,14.142135623730953,7.280109889280518,12.041594578792296,94.4298681562142,94.75230867899737,7.071067811865476,2.23606797749979,14.317821063276352,75.7429864739964,81.02468759581859,87.0976463516667,89.88882021697692,90.07774419910837,86.05230967266364,85.56284240252891,15.033296378372908,10.0,16.0312195418814,79.19595949289332,Incomplete,0.868,6.808847961241851,91.625,20.125,17.375,31.625,88.0
329,559.0,618.5,635.5,569.0,610.0,718.0,448.5,756.5,0.0,87.83892051177364,28.68614757373944,-18.08344538304866,-61.69924423399363,-87.56335175318986,-154.9164059938091,176.24827092947405,130.15599962491933,80.39900496896712,18.601075237738275,18.788294228055936,18.97366596101028,59.4138031100518,81.83520025025906,28.42534080710379,20.615528128088304,28.600699292150185,58.69412236331676,115.62439189029276,48.16637831516918,46.04345773288535,50.0,91.08786966440702,96.87620966986684,32.01562118716424,34.713109915419565,36.069377593742864,68.6804193347711,91.54780172128658,36.24913792078372,40.26164427839479,42.42640687119285,85.47514258543241,99.24716620639605,36.12478373637688,34.9857113690718,52.630789467763066,106.5269918846862,62.12889826803627,26.1725046566048,41.30375285612676,48.25971404805462,96.04686356149271,81.5659242576212,10.770329614269007,22.47220505424423,39.66106403010388,95.4829827770373,Unrecognizable,0.7104,16.55288896350816,88.125,31.125,31.875,39.125,82.25
120,3408.5,3340.0,3392.5,3368.0,3361.0,3370.0,3363.0,3433.0,3379.5,74.35775354279127,27.072080237992765,-14.620873988631656,-63.43494882292201,-110.2825590889166,-156.644435140714,161.22196677755446,124.99202019855868,91.00549433962765,14.317821063276352,2.23606797749979,13.038404810405298,91.0,94.76286192385707,14.317821063276352,3.1622776601683795,13.41640786499874,94.04786015641186,91.02197536858888,11.180339887498947,1.0,10.816653826391969,90.0222194794152,94.04786015641186,12.529964086141668,2.0,10.816653826391969,92.69843580125828,88.02272433866155,13.92838827718412,5.0,15.811388300841896,90.19977827023745,93.34880824091972,18.027756377319943,2.23606797749979,13.038404810405298,88.3911760301898,88.0056816347672,12.529964086141668,6.082762530298219,11.180339887498947,90.00555538409837,92.69843580125828,13.601470508735444,6.708203932499369,13.038404810405298,90.60905032059436,Complete,0.9502,11.5484775337354,91.375,12.625,3.375,12.25,90.625
54,3435.5,3031.0,2783.0,3453.5,3440.0,3473.0,3431.5,1958.0,3125.6875,73.07248693585295,27.699472808055,-17.700427788667195,-65.55604521958347,-109.88516511385544,-153.434948822922,162.71850162818336,120.7354877019201,92.0,14.560219778561036,7.071067811865476,9.486832980505138,93.02150289046077,96.20810776644556,18.384776310850235,1.0,16.64331697709324,95.4829827770373,90.00555538409837,12.041594578792296,3.0,12.529964086141668,90.0499861188218,90.52071586106683,10.295630140987,1.4142135623730951,12.727922061357855,89.87213138676528,93.08598175880188,14.317821063276352,3.1622776601683795,14.142135623730953,93.0,89.09545442950498,16.1245154965971,1.4142135623730951,12.206555615733702,95.4829827770373,91.0494371207203,10.44030650891055,2.23606797749979,9.055385138137416,89.02246907382428,90.55385138137416,11.704699910719626,1.4142135623730951,6.4031242374328485,85.70297544426332,Complete,0.8967,15.3314141966931,91.375,12.125,2.375,11.25,91.125
112,1372.5,1440.0,1154.5,993.5,1346.0,1073.0,1118.0,515.0,1126.5625,73.73979529168804,27.59729586864372,-13.76078511179124,-61.29404745659892,-106.92751306414704,-152.98733465206146,161.565051177078,122.38067770656924,92.02173656261871,12.083045973594572,2.23606797749979,12.649110640673518,93.00537618869136,97.5909831900468,13.601470508735444,1.4142135623730951,11.704699910719626,94.04786015641186,87.0,11.704699910719626,2.23606797749979,12.16552506059644,89.0,85.56284240252891,13.92838827718412,1.4142135623730951,12.083045973594572,87.78382538941898,92.02173656261871,14.422205101855956,2.0,12.649110640673518,91.02197536858888,81.32035415564789,14.560219778561036,1.0,10.770329614269007,85.58621384311844,87.0,10.770329614269007,2.23606797749979,10.0,87.02298546935747,84.1486779456457,11.40175425099138,1.4142135623730951,11.6619037896906,82.73451516749222,Complete,0.8762,8.938309231468923,88.125,11.25,1.5,11.25,88.5
23,3381.5,3391.0,3310.5,3387.5,3486.5,3461.0,3467.5,3423.5,3413.625,71.56505117707799,33.07067782276167,-14.931417178137554,-61.85839876773828,-106.58733855692742,-153.434948822922,160.3461759419467,118.14160123226172,90.00555538409837,10.198039027185567,4.123105625617661,7.071067811865476,92.02173656261871,92.02173656261871,13.41640786499874,5.0990195135927845,10.0,89.87213138676528,92.00543462209176,11.180339887498947,2.23606797749979,11.04536101718726,90.0,86.37129152675674,8.06225774829855,1.0,7.810249675906654,88.3911760301898,85.00588214941364,10.04987562112089,2.0,10.198039027185567,88.05112151472007,89.8276126811795,14.7648230602334,0.0,15.264337522473747,94.79451460923254,98.08159868191385,13.892443989449804,4.123105625617661,13.341664064126334,93.0,83.6301381082203,10.198039027185567,1.4142135623730951,11.180339887498947,90.50966799187808,Complete,0.9161,13.514927194382246,89.375,10.0,2.375,10.5,90.5
314,2676.0,2977.0,2932.5,3292.0,2804.5,3227.5,3726.5,2774.0,0.0,70.97439396243132,32.38067770656923,-14.796762245057346,-54.9262455066517,-109.50244850666223,-140.71059313749967,172.9542308751325,123.99645914825052,80.09993757800315,7.280109889280518,2.8284271247461903,12.649110640673518,90.0222194794152,100.41912168506552,44.04543109109048,33.24154027718932,10.770329614269007,77.10382610480494,79.1580697086532,5.0990195135927845,17.69180601295413,16.278820596099706,87.36704184073076,94.26027795418386,17.029386365926403,16.1245154965971,18.027756377319943,56.63920903402519,82.09750300709517,18.027756377319943,24.698178070456937,18.43908891458577,77.05841939723393,113.84638773364748,49.64876634922564,15.811388300841896,5.0,86.55634003352961,44.64302857109943,4.47213595499958,10.0,12.0,76.10519036176179,82.80700453464067,19.235384061671343,10.198039027185567,9.433981132056603,76.48529270389177,Broken,0.8346,10.73746309652275,84.25,21.125,15.875,12.5,78.125
205,3798.5,3756.5,3273.5,2201.5,2788.0,2418.0,2888.0,1844.0,0.0,75.20323775494266,33.690067525979785,-10.4914770123316,-61.76255446183274,-104.2645122980799,-150.25511870305778,161.83404347077447,120.17352002964432,86.00581375697809,13.92838827718412,6.324555320336759,8.94427190999916,85.14693182963201,81.68843247363729,15.264337522473747,12.206555615733702,14.212670403551895,82.21921916437786,79.1580697086532,15.524174696260024,7.615773105863909,10.44030650891055,80.0,69.31089380465383,21.95449840010015,6.324555320336759,13.41640786499874,67.26812023536856,78.0,20.8806130178211,6.324555320336759,13.601470508735444,59.033888572581766,70.76722405181653,13.892443989449804,4.123105625617661,17.804493814764857,74.96665925596525,69.26037828369117,21.02379604162864,13.152946437965904,22.02271554554524,74.24284477308234,88.45903006477066,19.79898987322333,10.295630140987,21.213203435596427,79.93122043357026,Incomplete,0.6493,20.158555845036027,77.5,16.125,8.0,14.75,75.0
167,2967.0,3121.5,3293.5,3069.0,1521.5,2853.0,2792.0,3085.5,2837.875,72.25532837494306,32.79953127261921,-10.304846468766032,-63.43494882292201,-112.44275336529437,-154.9831065219,161.17528998175993,120.96375653207352,91.00549433962765,11.6619037896906,5.385164807134504,7.071067811865476,91.0494371207203,86.37129152675674,9.848857801796104,1.4142135623730951,9.486832980505138,84.8999411071645,91.13725912051558,10.770329614269007,2.23606797749979,9.219544457292889,93.02150289046077,86.27861844049197,8.602325267042627,1.0,13.892443989449804,94.847245611035,86.00581375697809,7.615773105863909,1.4142135623730951,8.06225774829855,84.0535543567314,89.80534505250787,13.038404810405298,4.123105625617661,13.341664064126334,88.41379982785493,92.26592003551474,12.16552506059644,0.0,10.04987562112089,92.0869154657707,86.27861844049197,12.206555615733702,5.0990195135927845,19.697715603592208,95.46203433826454,Complete,0.8962,19.060847086144616,88.375,8.75,2.375,11.0,90.125
184,3533.0,3504.5,3424.0,3459.5,3461.5,3428.5,3312.0,3440.5,3445.4375,73.49563861824498,29.1676133795778,-15.255118703057777,-66.16125981682828,-108.79988515865266,-155.4622715234222,166.55138494831348,118.36904629327856,84.00595217006948,15.132745950421556,6.708203932499369,15.033296378372908,85.0235261559999,94.75230867899737,9.219544457292889,0.0,8.54400374531753,99.76472322419384,94.02127418834527,12.0,1.0,12.206555615733702,97.082439194738,91.96738552334736,10.816653826391969,1.0,12.649110640673518,97.30878685915263,86.05230967266364,12.36931687685298,1.0,13.038404810405298,90.08884503644168,95.46203433826454,18.35755975068582,2.8284271247461903,15.620499351813308,85.63293758829018,93.02150289046077,11.180339887498947,3.1622776601683795,9.848857801796104,89.1403387922662,80.65977932030313,20.591260281974,3.1622776601683795,19.235384061671343,80.15609770940699,Complete,0.9061,20.6646045638849,89.625,12.375,2.125,12.875,90.25
30,3335.0,3290.5,3346.5,3300.0,3353.5,3293.5,3299.5,3361.5,3322.5,72.25532837494306,29.475889003245747,-14.322719978203551,-63.94650468950905,-109.09349200048564,-152.969139740157,161.8962369654934,114.5377284765778,91.02197536858888,11.180339887498947,7.0,13.41640786499874,96.02083107326244,91.93475947648965,17.204650534085253,3.605551275463989,17.46424919657298,89.8276126811795,89.02246907382428,10.04987562112089,0.0,9.486832980505138,89.0,87.69264507357501,12.529964086141668,2.0,13.341664064126334,84.21995013059554,86.05230967266364,13.601470508735444,5.0990195135927845,13.92838827718412,89.02246907382428,84.86459803710851,17.08800749063506,5.0,10.816653826391969,85.56284240252891,85.0,8.246211251235321,2.23606797749979,7.071067811865476,87.05170877128145,89.10667763978185,13.92838827718412,1.4142135623730951,12.083045973594572,85.56284240252891,Complete,0.9316,16.102171600698902,87.75,11.875,3.125,11.75,88.0
122,3402.5,3599.5,3512.5,3470.5,3418.0,3623.5,3490.5,3357.5,3484.3125,74.64986350757557,29.35775354279128,-14.300277449185588,-63.99665415548856,-112.44275336529437,-158.19859051364818,158.19859051364818,120.78414652632644,88.02272433866155,12.041594578792296,0.0,12.041594578792296,89.00561780022652,91.96738552334736,17.4928556845359,2.23606797749979,10.198039027185567,92.63368717696602,87.00574693662483,11.04536101718726,0.0,9.0,88.0,96.20810776644556,15.811388300841896,1.4142135623730951,14.317821063276352,91.96738552334736,89.08984229416954,13.038404810405298,4.0,13.152946437965904,89.00561780022652,90.55385138137416,11.6619037896906,6.082762530298219,10.63014581273465,96.42613753542138,93.08598175880188,15.132745950421556,2.0,14.142135623730953,91.00549433962765,86.97700845625813,11.6619037896906,4.242640687119285,13.038404810405298,92.63368717696602,Complete,0.9428,16.864641741339213,90.0,11.5,2.375,11.875,91.0
352,1013.5,475.5,3920.5,2504.5,3044.0,2952.0,2011.5,1590.5,0.0,84.87180895814716,33.95905981967627,-13.29857033049428,-28.369046293278583,-91.30195267257888,-148.5704343851615,160.20112364547506,117.05059700708614,86.00581375697809,40.19950248448356,45.70557952810576,53.23532661682466,77.23341245859851,116.1808934377766,51.61395160225576,45.79301256742124,49.8196748283246,94.06912352095134,64.38167441127949,14.560219778561036,12.16552506059644,6.324555320336759,74.02702209328699,85.0,21.0,13.341664064126334,9.219544457292889,54.405882034941776,80.2807573457052,12.041594578792296,5.0,15.652475842498529,65.06919393998976,72.13875518748573,3.1622776601683795,3.605551275463989,38.58756276314948,82.21921916437786,109.00458705944445,30.083217912982647,3.605551275463989,31.78049716414141,124.03628501370072,98.3107318658548,29.68164415931166,38.28837943815329,50.20956084253277,75.7429864739964,Unrecognizable,0.72,15.569321960216303,88.75,21.625,20.5,31.375,80.625
49,2772.0,3236.0,3010.0,3139.5,3279.0,3318.0,1583.0,2788.5,2890.75,73.73979529168804,27.050597007086125,-12.264773727892402,-63.97040780848655,-109.17900802581072,-156.644435140714,160.01689347810003,113.05130091647302,91.00549433962765,15.033296378372908,7.071067811865476,18.110770276274835,91.02197536858888,93.33809511662427,16.15549442140351,1.4142135623730951,11.40175425099138,94.04786015641186,92.0,10.198039027185567,2.0,8.54400374531753,90.0222194794152,90.52071586106683,13.341664064126334,0.0,10.0,82.75868534480233,88.0056816347672,13.41640786499874,1.4142135623730951,12.36931687685298,85.05292469985967,88.41379982785493,13.92838827718412,1.0,11.6619037896906,90.52071586106683,93.08598175880188,13.0,2.23606797749979,12.649110640673518,93.00537618869136,84.8999411071645,13.601470508735444,3.605551275463989,10.816653826391969,84.29116205154607,Complete,0.9463,10.55212051404396,89.875,11.875,2.125,11.5,88.625
291,1229.5,1071.5,1588.5,1529.5,1020.5,1044.5,1109.5,1260.5,0.0,75.67728002179645,34.75591255354137,-10.713123022791036,-92.1475854282985,-93.6329507394882,-141.70983680775691,176.18592516570965,117.01266534793854,104.00480758118827,42.190046219457976,27.16615541441225,34.52535300326414,95.0,86.27861844049197,45.27692569068709,46.04345773288535,54.91812087098393,89.87213138676528,107.00467279516349,33.13608305156178,36.22154055254967,44.04543109109048,97.04638066409278,57.48912940721924,22.825424421026653,23.706539182259394,40.11234224026316,88.45903006477066,74.81310045707235,18.867962264113206,94.64142856064674,13.892443989449804,93.02150289046077,83.48652585896721,18.24828759089466,17.46424919657298,93.2148056909416,89.19641248391103,78.91767862779544,32.01562118716424,24.020824298928627,38.3275357934736,106.00471687618432,100.26464980241042,38.2099463490856,41.72529209005013,50.44799302251776,89.1403387922662,Broken,0.7986,25.539853845048803,86.125,30.0,38.5,45.75,93.25
309,1035.5,3062.0,1297.5,899.0,1260.5,1134.5,916.0,1167.5,0.0,71.56505117707799,33.46537934635529,-4.513988458001262,-56.6893691754392,-108.43494882292202,164.05460409907712,164.74488129694222,108.43494882292202,88.95504482602435,30.265491900843116,30.01666203960727,35.0142828000232,83.02409288875127,50.20956084253277,5.385164807134504,10.04987562112089,13.038404810405298,60.20797289396148,104.3072384832424,32.7566787083184,19.026297590440446,24.08318915758459,88.05112151472007,111.03603018840326,51.03920062069938,52.49761899362675,58.728187440104094,114.86513831445988,88.09086218218096,31.064449134018133,25.632011235952596,35.0,90.13878188659972,108.1156787889712,43.10452412450461,34.0147027033899,59.90826320300064,113.0,99.18165152889924,27.073972741361768,28.844410203711917,29.546573405388315,112.0089282155668,97.83659846908007,29.5296461204668,29.154759474226505,26.627053911388696,63.0317380372777,Broken,0.6461,27.10800577367322,93.125,31.125,28.375,34.875,90.375
362,986.5,1097.5,505.0,1131.5,523.0,632.5,643.0,1439.0,0.0,90.0,43.50566640873346,17.650124219930124,-46.041626676009976,-115.01689347810004,-159.04422326936782,162.6459753637387,118.07248693585296,109.89540481748998,49.47726750741192,48.507731342539614,51.0881590977792,115.03912377969506,40.311288741492746,2.0,5.0,15.0,76.05918747922567,75.16648189186454,14.7648230602334,24.698178070456937,37.65634076752546,86.14522621712709,110.42191811411357,67.35725647619564,50.20956084253277,36.069377593742864,80.72174428244226,117.0,76.68767828015137,66.94027188471824,52.20153254455275,73.348483283569,114.02192771568107,65.94694837519019,65.60487786742691,84.38601779915912,108.37435120913068,129.5569372901351,48.25971404805462,51.24451190127583,61.66036003787198,126.25371281669304,106.30145812734648,20.09975124224178,26.68332812825267,48.08326112068523,91.93475947648965,Unrecognizable,0.7561,33.79717861582655,100.0,43.0,41.875,48.0,94.375
64,3320.5,3350.0,3420.0,3386.0,3290.0,3382.0,3345.5,3347.5,3355.1875,74.35775354279127,26.56505117707799,-14.03624346792648,-63.94650468950905,-107.7004277886672,-153.434948822922,159.19320898728878,118.44292862436336,92.0,18.68154169226941,8.0,18.24828759089466,93.00537618869136,95.4829827770373,14.866068747318506,1.0,12.649110640673518,93.38094023943002,91.00549433962765,8.54400374531753,1.0,9.055385138137416,89.00561780022652,87.78382538941898,8.602325267042627,1.4142135623730951,10.0,87.04596486914255,85.0,8.06225774829855,2.23606797749979,9.055385138137416,89.1403387922662,86.31338250816034,13.0,1.4142135623730951,11.704699910719626,87.69264507357501,90.0,13.0,1.4142135623730951,10.295630140987,92.13576938409967,87.11486669908874,10.295630140987,1.4142135623730951,10.63014581273465,87.72684879784524,Complete,0.9346,18.317147955438283,89.125,10.0,2.0,11.125,89.625
