area1,area2,area3,area4,area5,area6,area7,area8,mean_heart,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,dist_gap1_1,dist_gap1_2,dist_gap1_3,dist_gap2_1,dist_gap2_2,dist_gap2_3,dist_gap3_1,dist_gap3_2,dist_gap3_3,dist_gap4_1,dist_gap4_2,dist_gap4_3,dist_gap5_1,dist_gap5_2,dist_gap5_3,dist_gap6_1,dist_gap6_2,dist_gap6_3,dist_gap7_1,dist_gap7_2,dist_gap7_3,dist_gap8_1,dist_gap8_2,dist_gap8_3,class,simi,diff,avg_dis1,avg_dis2,avg_dis3
1883.5,3362.5,4146.0,5470.0,4272.5,3631.5,3343.0,5352.5,3932.6875,66.644435140714,23.25571490101467,-20.272685613309864,-69.8001933785659,-112.75097634278764,-155.50809897176845,155.22485943116808,112.47943439710312,52.08646657242167,2.8284271247461903,38.60051813123757,7.0,17.26267650163207,15.556349186104043,81.40024569987489,5.0990195135927845,38.48376280978771,100.04498987955368,15.264337522473747,64.47480127925948,30.479501308256346,14.142135623730953,82.15229759416349,73.06161783043132,9.219544457292889,65.19202405202648,68.59300255857006,14.7648230602334,59.07622195096772,52.08646657242167,7.0,81.40024569987489,Broken,0.6791,20.37623585925628,57.875,16.0,55.25
4551.5,4363.5,4365.5,4470.0,4584.0,5222.0,4578.5,4855.5,4623.8125,60.05805746972703,25.20112364547507,-20.60324107341733,-66.32439736649363,-107.87869659584132,-158.2789491980027,156.5186093173923,110.36553626408902,36.345563690772494,0.0,0.0,15.620499351813308,22.47220505424423,44.94441010848846,50.24937810560445,10.295630140987,36.345563690772494,38.01315561749642,10.770329614269007,34.88552708502482,43.840620433565945,16.278820596099706,50.00999900019995,47.51841748206689,17.204650534085253,80.8084154033477,38.8329756778952,13.038404810405298,0.0,36.345563690772494,15.620499351813308,50.24937810560445,Asymmetrical,0.8236,11.780922377059936,37.875,11.25,36.75
4522.5,4305.0,4429.0,4449.0,4403.0,4466.0,4403.0,4273.5,4406.375,68.19859051364818,24.004007648117614,-21.33685929180565,-67.6431086707057,-113.532348560901,-159.20097159115852,156.6951094607969,113.25259217486162,46.04345773288535,11.180339887498947,32.0624390837628,14.7648230602334,13.41640786499874,40.36087214122113,43.86342439892262,13.0,47.16990566028302,35.12833614050059,2.0,41.88078318274385,42.44997055358225,14.317821063276352,51.15662224971465,46.84015371452148,13.41640786499874,46.69047011971501,45.967379738244816,10.770329614269007,32.0,46.04345773288535,14.7648230602334,43.86342439892262,Complete,0.9432,6.465674720646328,39.625,14.0,41.5
4216.5,4883.5,5074.0,4469.5,4463.5,5006.5,4956.5,4731.0,4725.125,66.85421664145751,22.750976342787634,-23.46607586967372,-68.81382355960088,-113.40468955103232,-160.51387042753424,155.17065341185042,107.68439202655776,38.01315561749642,12.529964086141668,29.27456233660889,12.041594578792296,12.529964086141668,31.38470965295043,75.69015788066504,25.0,41.97618372363071,30.01666203960727,21.95449840010015,58.0,47.80167361086848,23.0,44.04543109109048,34.132096331752024,13.601470508735444,40.60788100849391,42.80186911806539,20.223748416156685,51.24451190127583,38.01315561749642,12.041594578792296,75.69015788066504,Asymmetrical,0.8849,9.501683008094671,39.5,21.125,46.125
2662.0,3114.0,6868.5,3554.5,1199.5,2299.5,5253.0,5434.5,3798.1875,68.5795408807901,27.699472808055,-20.556045219583467,-69.44395478041653,-120.51023740611556,-161.43393978233078,155.77225468204583,114.44395478041652,25.0,12.041594578792296,80.00624975587844,12.206555615733702,5.0,71.58910531638176,72.86288492778748,40.49691346263317,70.71067811865476,33.24154027718932,14.422205101855956,22.360679774997894,20.518284528683196,9.055385138137416,27.31300056749533,24.698178070456937,33.24154027718932,42.15447781671598,19.209372712298546,55.03635162326805,49.09175083453431,25.0,12.206555615733702,72.86288492778748,Broken,0.6132,87.71161497995993,28.75,21.75,54.125
5564.0,4284.5,4620.0,5326.0,1790.5,5200.5,4761.5,4227.5,4471.8125,68.85047390807692,23.355564859286005,-29.23281745752432,-74.9315118405078,-112.12194197188184,-159.07549825507886,158.37680387209537,111.80140948635182,105.17128885774862,19.4164878389476,87.02298546935747,12.083045973594572,21.02379604162864,89.37561188601732,58.60034129593445,5.0,51.0098029794274,22.360679774997894,26.248809496813376,11.31370849898476,27.202941017470888,28.231188426986208,44.9221548904324,60.0,6.082762530298219,54.405882034941776,21.37755832643195,13.038404810405298,96.33275663033837,105.17128885774862,12.083045973594572,58.60034129593445,Broken,0.6225,18.331414472631305,51.25,26.625,61.25
4392.0,4553.5,4247.5,4592.5,4363.5,4629.0,4305.5,4584.5,4458.5,68.87528085392752,23.7948353798778,-21.95440185841738,-67.18667789344798,-112.81332210655202,-158.4286928087454,157.44275336529435,112.4926118990587,48.04164859785725,9.486832980505138,39.05124837953327,7.211102550927978,17.46424919657298,54.56189146281496,30.479501308256346,15.652475842498529,61.20457499239743,20.024984394500787,0.0,45.34313619501854,48.83646178829912,15.231546211727816,50.00999900019995,48.70318264754368,0.0,40.311288741492746,50.20956084253277,14.317821063276352,43.04648650006177,48.04164859785725,7.211102550927978,30.479501308256346,Complete,0.9598,6.16340868878545,37.375,13.25,45.25
1694.5,4363.5,3554.0,3941.5,4375.0,4820.5,4465.5,1878.0,3636.5625,59.03624346792648,21.8895567699047,-17.25895429290408,-66.4252937980874,-114.8423891054552,-163.7798063043972,150.19088579329346,102.16502987028694,50.039984012787215,12.041594578792296,60.08327554319921,9.433981132056603,15.0,61.71709649683789,52.92447448959697,1.0,95.08417323613853,91.13725912051558,9.219544457292889,67.89698078707183,94.02127418834527,4.123105625617661,80.00624975587844,74.24284477308234,10.295630140987,107.41508273980894,75.82216034906945,6.324555320336759,83.0,50.039984012787215,9.433981132056603,52.92447448959697,Broken,0.6484,43.37259225326996,61.875,17.875,75.625
5343.5,5713.5,5315.0,5776.0,5289.5,5430.0,5505.5,5421.5,5474.3125,68.12379188836927,22.425861921351792,-21.037511025421814,-67.44275336529435,-116.3950345261977,-157.68441142412922,156.03751102542182,112.18034430201725,44.384682042344295,9.219544457292889,48.04164859785725,13.038404810405298,12.083045973594572,43.04648650006177,34.828149534536,11.6619037896906,53.46026561849464,20.024984394500787,13.41640786499874,55.0,64.03124237432849,8.0,36.22154055254967,52.15361924162119,18.867962264113206,39.698866482558415,53.03772242470448,8.06225774829855,40.049968789001575,44.384682042344295,13.038404810405298,34.828149534536,Asymmetrical,0.907,6.75574526284136,40.5,15.5,43.5
4986.5,4930.5,4274.5,5102.5,4856.0,4801.0,4548.5,4794.5,4786.75,67.80454047132105,23.304890539203114,-23.355564859286005,-66.41834885515011,-114.86369657175187,-160.8910142790935,156.85719893270578,110.45631376327802,46.04345773288535,10.295630140987,59.53990258641679,10.63014581273465,3.1622776601683795,54.81788029466298,45.27692569068709,14.0356688476182,53.46026561849464,32.0624390837628,22.825424421026653,41.86884283091664,48.08326112068523,12.649110640673518,55.14526271584895,52.009614495783374,16.0312195418814,53.150729063673246,48.91829923454004,15.0,37.05401462729781,46.04345773288535,10.63014581273465,45.27692569068709,Asymmetrical,0.8593,14.344100367455024,40.875,15.5,49.625
3251.0,3282.0,5670.5,5654.0,4442.5,4643.5,4118.5,4216.0,4409.75,67.21759426951832,21.80140948635181,-23.962488974578186,-71.25865955480728,-113.76710770458156,-161.565051177078,158.92727338004946,118.00917670801384,22.02271554554524,17.11724276862369,104.47966309287182,9.433981132056603,13.45362404707371,85.0411665018772,87.80091115700337,20.591260281974,8.246211251235321,34.23448553724738,14.142135623730953,64.00781202322104,36.61966684720111,28.635642126552707,52.03844732503075,15.524174696260024,21.37755832643195,60.0,95.0,10.44030650891055,80.06247560499239,22.02271554554524,9.433981132056603,87.80091115700337,Broken,0.6275,21.99942057368669,40.0,25.25,67.5
1159.5,2098.5,5267.0,5805.5,2809.0,3114.0,6881.5,3476.0,3826.375,65.19059162454046,25.153117138474386,-26.05349531049095,-67.04591346237152,-113.19859051364818,-161.31264849478885,159.07549825507886,111.90870482818192,39.05124837953327,6.324555320336759,34.539832078341085,16.1245154965971,30.083217912982647,57.77542730261716,21.095023109728988,9.055385138137416,64.1248781675256,62.39390995922599,0.0,74.4043009509531,18.0,12.206555615733702,84.1486779456457,93.64827814754524,9.486832980505138,48.16637831516918,27.85677655436824,25.079872407968907,73.55270219373317,39.05124837953327,16.1245154965971,21.095023109728988,Broken,0.6259,76.14939372712563,39.375,19.375,56.875
4352.5,4382.5,4410.0,4294.0,4277.5,4210.0,4412.5,4207.0,4318.25,68.19859051364818,23.416030758230413,-22.425861921351792,-67.41268946863428,-112.4258619213518,-157.96377305985456,157.57413807864822,111.33685929180564,49.01020301937138,13.0,47.09564735726647,9.219544457292889,11.180339887498947,46.66904755831214,40.80441152620633,12.083045973594572,55.57877292636101,45.17742799230607,0.0,43.04648650006177,37.53664875824692,13.0,46.32493928760188,46.84015371452148,13.41640786499874,48.79549159502341,39.59797974644666,6.708203932499369,30.4138126514911,49.01020301937138,9.219544457292889,40.80441152620633,Complete,0.9548,9.839095859521546,39.25,12.625,44.375
4431.0,4361.0,4294.5,4429.5,4426.0,4434.0,4422.0,4454.0,4406.5,67.66455743469609,22.873665190626717,-22.109448343751676,-67.18667789344798,-112.81332210655202,-157.73341172668765,157.06789956241022,112.10944834375168,43.01162633521314,10.770329614269007,37.01351104664349,11.704699910719626,10.770329614269007,43.840620433565945,41.10960958218893,11.704699910719626,57.07889277132134,40.01249804748511,0.0,46.22769732530488,42.44997055358225,11.704699910719626,48.05205510693585,46.84015371452148,10.770329614269007,48.104053883222775,44.41846462902562,11.40175425099138,34.132096331752024,43.01162633521314,11.704699910719626,41.10960958218893,Complete,0.9614,6.924903497309226,38.75,12.125,44.25
4852.5,4084.5,3714.5,4177.5,4751.5,6128.0,1254.5,4504.5,4183.4375,65.85445803957835,23.442920714962284,-22.619864948040423,-64.45797901158984,-115.14478563067895,-158.19859051364818,156.90870482818192,110.10623479835934,74.24284477308234,8.246211251235321,32.2490309931942,11.6619037896906,16.0312195418814,47.43416490252569,103.07764064044152,6.708203932499369,47.01063709417264,46.01086828130936,4.0,117.38824472663352,54.378304497290095,17.88854381999832,82.05485969764375,97.98469268207153,8.54400374531753,70.43436661176133,73.79024325749306,40.311288741492746,48.76474136094644,74.24284477308234,11.6619037896906,103.07764064044152,Broken,0.6147,16.686052809046764,66.5,14.75,68.25
4777.5,4731.0,4880.0,4550.5,4721.5,4419.5,4808.5,4562.5,4681.375,68.27894919800269,24.41073983949205,-24.80266015341748,-69.14554196042165,-112.40212959195908,-157.76726280611052,155.65064465951124,113.14578335854247,42.95346318982906,10.04987562112089,42.2965719651132,20.396078054371134,18.384776310850235,8.246211251235321,64.20280367709809,11.40175425099138,63.50590523722971,65.76473218982953,20.808652046684813,35.510561809129406,53.907327887774215,18.43908891458577,26.476404589747453,48.66210024238576,39.293765408777,17.029386365926403,29.68164415931166,12.806248474865695,53.08483775994799,42.95346318982906,20.396078054371134,64.20280367709809,Asymmetrical,0.9144,6.240177499698282,45.375,23.625,38.5
4384.0,2328.5,4214.0,3825.0,3861.0,4196.5,4457.5,4242.5,3938.625,68.19859051364818,22.29715787678718,-19.70797884297872,-64.25929164376716,-113.60411504291424,-157.23499089248853,160.20112364547506,110.71417484434872,35.0,17.88854381999832,60.40695324215582,30.14962686336267,26.83281572999748,73.81734213584231,54.70831746635972,8.06225774829855,40.11234224026316,82.02438661763951,43.65775990588615,66.73080248281148,82.80096617793781,23.021728866442675,31.78049716414141,63.63961030678928,12.206555615733702,31.064449134018133,38.948684188300895,30.083217912982647,33.95585369269929,35.0,30.14962686336267,54.70831746635972,Irregular,0.7341,17.821419556640034,52.375,24.0,48.5
4482.5,5688.0,4990.0,4841.5,4575.0,5772.5,4913.0,4583.5,4980.75,68.74949449286676,21.879151337575287,-21.630886836517924,-64.95740182218303,-113.41603075823042,-159.98123960621604,156.80140948635182,111.6559890384225,66.91038783328041,23.53720459187964,32.28002478313795,12.083045973594572,16.0312195418814,10.04987562112089,66.03786792439622,14.866068747318506,35.12833614050059,44.01136216933077,19.4164878389476,76.4198926981712,64.35060217278468,34.92849839314596,51.47815070493501,54.037024344425184,22.20360331117452,19.697715603592208,43.56604182158393,13.152946437965904,33.24154027718932,66.91038783328041,12.083045973594572,66.03786792439622,Irregular,0.8111,10.085918464373222,51.875,21.625,40.25
4665.0,4261.5,4663.5,4262.0,4573.5,4478.0,4509.5,4445.0,4482.25,67.89055165624833,23.03504448918529,-21.72419150141384,-66.9649555108147,-111.72419150141384,-157.3481083479094,157.12633480937328,114.00400764811762,49.04079934095692,9.848857801796104,34.058772731852805,8.94427190999916,9.848857801796104,36.7967389859482,44.553338819890925,21.93171219946131,44.28317965096906,39.01281840626232,13.0,45.60701700396552,41.77319714841085,10.295630140987,46.09772228646444,46.84015371452148,12.083045973594572,41.03656905736639,32.64965543462902,10.770329614269007,43.18564576337837,49.04079934095692,8.94427190999916,44.553338819890925,Complete,0.9567,9.64648934164916,38.5,15.625,41.625
4644.5,4759.0,4648.0,4463.5,4645.0,4796.5,4667.5,4508.0,4641.5,66.80140948635182,21.80140948635181,-20.65258393111358,-66.91486632719173,-114.26678843253318,-160.2630985044991,154.69202123873652,112.81332210655202,39.20459156782532,5.385164807134504,18.027756377319943,9.433981132056603,21.02379604162864,44.59820624195552,0.0,18.43908891458577,125.29964086141668,52.23983154643591,24.33105012119288,77.00649323271382,47.20169488482379,17.804493814764857,20.615528128088304,36.05551275463989,15.033296378372908,47.38143096192854,47.01063709417264,19.0,69.06518659932803,39.20459156782532,9.433981132056603,0.0,Asymmetrical,0.8369,3.3455115340913952,33.625,22.25,50.0
663.5,2012.5,2952.5,2940.5,644.5,1380.0,3042.5,2033.0,1958.625,65.25325178737384,21.068974931931223,-19.29004621918873,-67.5741380786482,-112.97694450318876,-158.4286928087454,156.90870482818192,109.5107994437133,33.83784863137726,8.06225774829855,35.510561809129406,10.44030650891055,0.0,57.3149195236284,51.66236541235796,12.16552506059644,51.0098029794274,31.064449134018133,13.892443989449804,51.62363799656123,51.10772935672255,12.806248474865695,65.0,27.16615541441225,9.055385138137416,44.553338819890925,48.79549159502341,6.708203932499369,47.8539444560216,33.83784863137726,10.44030650891055,51.66236541235796,Broken,0.8064,54.211309856087865,35.5,13.875,50.125
5026.0,4135.0,4464.5,5068.0,4874.5,4662.0,4193.0,3786.5,4526.1875,67.89055165624833,23.561545347771027,-21.88233567478721,-65.03101268089773,-110.26569747094752,-155.9557767306322,159.77514056883192,114.19320898728876,46.09772228646444,5.385164807134504,43.28972164382672,3.605551275463989,84.40379138403677,69.31089380465383,45.45327270945405,3.1622776601683795,42.20189569201838,50.35871324805669,16.1245154965971,32.202484376209235,30.083217912982647,15.297058540778355,38.01315561749642,52.08646657242167,14.212670403551895,53.03772242470448,48.27007354458868,13.41640786499874,0.0,46.09772228646444,3.605551275463989,45.45327270945405,Irregular,0.7189,14.038449798825177,40.0,17.5,40.25
4382.5,4535.0,4546.0,4548.0,4515.5,4690.0,4442.0,4653.0,4539.0,67.44275336529435,23.09129517181809,-21.489598798599,-66.85719893270577,-113.14280106729424,-158.81382355960085,156.644435140714,111.80140948635182,46.2709412050371,9.848857801796104,35.12833614050059,8.06225774829855,20.615528128088304,45.967379738244816,41.10960958218893,0.0,48.373546489791295,38.11823710509184,0.0,47.63402145525821,41.72529209005013,12.806248474865695,48.83646178829912,43.28972164382672,0.0,41.77319714841085,35.35533905932738,5.0990195135927845,45.09988913511872,46.2709412050371,8.06225774829855,41.10960958218893,Complete,0.9405,4.558615145300407,37.25,11.75,43.75
4367.5,4456.5,4401.0,4583.5,4380.0,4491.5,4469.0,4520.5,4458.6875,68.04559814158262,22.873665190626717,-21.72419150141384,-67.18667789344798,-112.65189165209058,-157.6645574346961,156.2051646201222,113.9624889745782,39.01281840626232,10.770329614269007,36.345563690772494,9.899494936611664,22.67156809750927,42.42640687119285,35.4682957019364,10.770329614269007,43.04648650006177,25.019992006393608,0.0,42.80186911806539,42.5205832509386,10.770329614269007,55.0,50.48762224545735,8.06225774829855,48.83646178829912,38.897300677553446,17.46424919657298,51.35172830587107,39.01281840626232,9.899494936611664,35.4682957019364,Complete,0.9643,5.653293330390107,34.625,15.0,44.0
4289.0,4271.0,4433.5,4395.0,4256.5,4412.0,4377.0,4425.0,4357.375,67.50738810094131,22.49261189905869,-22.425861921351792,-68.355564859286,-113.58165114484989,-158.4286928087454,156.53392413032628,112.87366519062672,41.10960958218893,13.0,43.04648650006177,11.180339887498947,12.083045973594572,41.72529209005013,50.99019513592785,13.038404810405298,95.69221493935648,38.11823710509184,11.704699910719626,41.72529209005013,41.01219330881976,14.317821063276352,50.08991914547278,44.7213595499958,14.866068747318506,46.75467891024384,46.69047011971501,19.1049731745428,46.09772228646444,41.10960958218893,11.180339887498947,50.99019513592785,Complete,0.9706,4.900710767127273,39.0,16.75,51.5
4289.0,4271.0,4433.5,4395.0,4256.5,4412.0,4377.0,4425.0,4357.375,67.50738810094131,22.49261189905869,-22.425861921351792,-68.355564859286,-113.58165114484989,-158.4286928087454,155.7907252744147,110.12345107774296,39.01281840626232,13.0,55.22680508593631,10.198039027185567,12.083045973594572,45.27692569068709,34.058772731852805,13.0,46.04345773288535,54.037024344425184,11.704699910719626,41.72529209005013,43.139309220245984,14.317821063276352,51.0098029794274,51.19570294468082,14.866068747318506,53.0754180388624,33.97057550292606,9.055385138137416,45.044422518220834,39.01281840626232,10.198039027185567,34.058772731852805,Complete,0.9706,8.376869517757104,37.875,16.5,46.25
3454.5,4802.5,2629.5,3632.0,1479.0,1701.0,1975.5,5703.5,3172.1875,66.65598903842249,23.19859051364819,-23.428692808745403,-71.32329826780989,-115.3461759419467,-168.75852123237354,165.96375653207352,111.73229518994306,10.63014581273465,9.219544457292889,68.24954212300622,16.278820596099706,49.09175083453431,71.61005515987263,50.60632371551998,28.442925306655784,42.0,53.08483775994799,12.806248474865695,81.05553651663777,57.3149195236284,11.704699910719626,38.11823710509184,65.12296062065974,39.6232255123179,98.2344135219425,58.54912467321779,16.1245154965971,46.09772228646444,10.63014581273465,16.278820596099706,50.60632371551998,Broken,0.6506,86.38587336372765,39.875,26.25,61.75
4700.5,4741.5,4476.5,4654.5,4993.0,5177.5,4848.0,5084.5,4834.5,69.90476880809518,24.891300124865825,-20.65258393111358,-67.44912451833304,-111.80140948635182,-157.38013505195957,159.79638483167486,114.4076686677801,30.066592756745816,8.246211251235321,62.20128616033595,10.295630140987,8.06225774829855,51.85556864985669,43.829214001622255,13.601470508735444,67.00746227100382,63.28506932918696,12.206555615733702,46.09772228646444,63.7808748764079,5.656854249492381,20.248456731316587,49.0,7.810249675906654,32.55764119219941,35.805027579936315,15.033296378372908,36.05551275463989,30.066592756745816,10.295630140987,43.829214001622255,Irregular,0.8156,18.54494629993838,40.375,12.375,44.625
1210.0,1021.5,5009.5,4629.0,2372.0,5080.0,3141.5,4772.5,3404.5,65.59602831114839,20.75832427154641,-23.51796167369225,-68.96248897457819,-109.8321298502184,-157.75097634278765,157.75097634278765,116.16156644201924,31.32091952673165,27.202941017470888,43.56604182158393,7.810249675906654,25.495097567963924,60.53924347066124,63.6553218513582,11.6619037896906,96.25487000666512,32.01562118716424,8.94427190999916,78.81624198095213,80.26207074328447,16.278820596099706,76.02631123499285,20.248456731316587,14.142135623730953,59.033888572581766,55.03635162326805,31.0,106.0,31.32091952673165,7.810249675906654,63.6553218513582,Broken,0.6299,44.70803919504482,39.875,26.75,72.625
4491.0,4410.0,4385.0,4490.5,4353.0,4678.5,4552.0,4491.5,4481.4375,68.5795408807901,23.09129517181809,-20.20361516832514,-67.7881693135538,-111.96056402009648,-155.9610657345416,154.71203173817696,114.00400764811762,71.34423592694787,7.615773105863909,45.0111097397076,18.867962264113206,9.848857801796104,37.589892258425,57.14017850864661,14.866068747318506,34.52535300326414,39.11521443121589,13.601470508735444,51.62363799656123,64.89992295835181,15.620499351813308,58.00862004909271,38.0,4.0,39.698866482558415,36.069377593742864,5.656854249492381,49.0,71.34423592694787,18.867962264113206,57.14017850864661,Asymmetrical,0.6999,10.641260646804955,49.25,16.125,46.25
4697.5,4514.5,4499.5,4590.0,4575.0,4565.5,4699.5,4655.0,4599.5625,67.80454047132105,22.651891652090598,-21.72419150141384,-66.85719893270577,-112.97694450318876,-158.04559814158264,156.96495551081472,113.3109350353842,33.734255586866,10.770329614269007,41.01219330881976,34.785054261852174,13.0,43.93176527297759,88.61715409558128,11.704699910719626,43.01162633521314,47.01063709417264,0.0,45.79301256742124,48.104053883222775,13.892443989449804,58.00862004909271,50.15974481593781,10.770329614269007,46.69047011971501,40.36087214122113,6.082762530298219,48.010415536631214,33.734255586866,34.785054261852174,88.61715409558128,Complete,0.9629,7.104367548436335,46.625,17.375,51.5
3315.0,4996.0,4348.5,4509.0,4769.5,5315.5,4984.0,4289.0,4565.8125,68.36205877057102,25.529697990533045,-21.072726619950554,-67.31347332576972,-112.04591346237152,-158.27290406408198,157.0830973815533,110.0260890941166,50.00999900019995,25.079872407968907,38.60051813123757,11.704699910719626,12.206555615733702,43.139309220245984,40.8166632639171,7.280109889280518,58.137767414994535,0.0,7.810249675906654,62.96824596572466,21.54065922853801,12.649110640673518,58.54912467321779,47.0,10.0,19.1049731745428,43.139309220245984,26.92582403567252,0.0,50.00999900019995,11.704699910719626,40.8166632639171,Irregular,0.6732,14.520419694332563,32.75,10.5,39.75
4483.5,4452.5,4483.5,4342.5,4449.5,4412.5,4228.5,4541.0,4424.1875,67.73341172668763,22.26658827331237,-22.81332210655201,-66.41834885515011,-113.58165114484989,-158.19859051364818,157.01128319791937,113.70264595096624,48.373546489791295,12.083045973594572,36.05551275463989,5.0990195135927845,15.231546211727816,54.48853090330111,38.948684188300895,3.605551275463989,47.51841748206689,40.01249804748511,15.652475842498529,50.24937810560445,39.82461550347976,13.0,47.51841748206689,44.40720662234904,11.704699910719626,44.59820624195552,40.36087214122113,21.470910553583888,53.0,48.373546489791295,5.0990195135927845,38.948684188300895,Complete,0.9345,8.447632277152385,37.75,15.875,46.125
4632.5,4900.5,4774.5,4891.5,5052.0,4945.5,4609.0,4804.0,4826.1875,68.510401201401,20.854458039578347,-20.94747058695116,-69.87654892225704,-114.51298580666928,-159.97791676335524,156.03751102542182,112.77496954888645,35.0,1.4142135623730951,41.01219330881976,5.385164807134504,8.06225774829855,40.36087214122113,48.16637831516918,20.248456731316587,59.033888572581766,48.05205510693585,6.082762530298219,22.20360331117452,39.05124837953327,14.560219778561036,45.17742799230607,52.15361924162119,16.401219466856727,49.49747468305833,54.589376255824725,10.63014581273465,50.039984012787215,35.0,5.385164807134504,48.16637831516918,Asymmetrical,0.8973,10.272576690697852,39.5,15.0,44.25
4174.0,4542.5,4478.0,4653.5,4328.5,4580.0,4316.0,4602.0,4459.3125,67.89055165624833,23.03504448918529,-21.95440185841738,-66.5839692417696,-111.72419150141384,-157.3481083479094,157.02305549681125,112.81332210655202,40.0,16.15549442140351,51.15662224971465,9.848857801796104,11.180339887498947,47.4236228055175,41.86884283091664,11.180339887498947,48.27007354458868,41.04875150354759,0.0,45.617978911828175,40.311288741492746,14.317821063276352,45.5411901469428,46.84015371452148,9.055385138137416,51.66236541235796,33.421549934136806,13.41640786499874,43.04648650006177,40.0,9.848857801796104,41.86884283091664,Complete,0.9426,4.6008801317168055,36.25,14.125,46.375
4149.0,3645.5,4298.5,4404.0,3993.5,4065.5,4233.5,3933.5,4090.375,67.95408653762848,24.443954780416536,-21.124719146072483,-67.47943439710312,-112.5205656028969,-161.43687291325446,157.81965569798277,112.26658827331238,40.80441152620633,30.0,32.14031735997639,10.63014581273465,0.0,26.40075756488817,46.22769732530488,16.278820596099706,55.54277630799526,37.21558813185679,14.0356688476182,47.38143096192854,50.80354318352215,25.079872407968907,51.0098029794274,31.32091952673165,38.41874542459709,52.009614495783374,48.91829923454004,22.09072203437452,42.1070065428546,40.80441152620633,10.63014581273465,46.22769732530488,Irregular,0.7818,13.30372196005143,37.75,21.875,43.875
0.0,0.0,0.0,313.5,0.0,173.5,1392.5,44.0,0.0,67.35087265434395,25.32737194540715,-15.502538791631618,-60.81408418388994,-114.51964268819076,-164.4974612083684,150.20803919063533,109.29004621918874,45.0,18.601075237738275,32.7566787083184,18.384776310850235,18.027756377319943,29.698484809834994,79.02531240052139,13.038404810405298,52.46903848937962,62.29767250869008,23.600847442411894,69.83552104767315,38.01315561749642,24.515301344262525,70.09279563550022,41.30375285612676,12.529964086141668,63.24555320336759,37.53664875824692,31.906112267087632,76.4198926981712,45.0,18.384776310850235,79.02531240052139,Asymmetrical,0.803,23.666666666666668,45.625,25.25,58.75
4346.5,3064.0,4260.5,4187.0,2802.0,4385.5,4301.0,2417.5,3720.5,68.19859051364818,21.489598798599,-14.172337700131962,-61.169031687609625,-114.2459286812006,-157.44275336529435,155.40988283380398,111.31791227546157,49.64876634922564,10.295630140987,71.11258679024411,20.0,38.3275357934736,49.64876634922564,48.30113870293329,22.13594362117865,39.11521443121589,53.46026561849464,18.601075237738275,42.72001872658765,48.27007354458868,15.033296378372908,43.01162633521314,43.28972164382672,46.06517122512408,85.44003745317531,36.7967389859482,26.1725046566048,14.317821063276352,49.64876634922564,20.0,48.30113870293329,Irregular,0.6971,35.26156613350167,43.25,22.875,48.875
4344.5,4576.5,4304.5,4366.0,4201.5,4416.5,4500.0,4286.5,4374.5,67.90210788431128,24.209274725585285,-22.109448343751676,-66.80140948635182,-112.19545952867897,-159.14554196042167,156.6356555239404,111.80140948635182,53.0,13.92838827718412,36.12478373637688,7.810249675906654,12.083045973594572,44.553338819890925,43.2781700167648,10.770329614269007,46.09772228646444,43.04648650006177,0.0,48.010415536631214,35.38361202590826,18.384776310850235,55.14526271584895,54.12947441089743,0.0,47.01063709417264,39.6232255123179,12.041594578792296,48.04164859785725,53.0,7.810249675906654,43.2781700167648,Complete,0.9306,5.176235880230534,40.875,13.5,45.875
3909.0,4213.0,4140.0,4096.0,3993.5,4166.5,4135.5,1206.0,3732.4375,70.4633450618716,21.006789430771857,-20.890824762408474,-68.03943597990354,-115.03978431967596,-153.434948822922,159.44395478041653,114.30454926593671,24.186773244895647,9.486832980505138,60.20797289396148,18.027756377319943,13.41640786499874,58.137767414994535,64.81512169239521,12.529964086141668,49.04079934095692,24.35159132377184,17.804493814764857,35.608987629529715,43.139309220245984,9.486832980505138,47.042533945356304,55.00909015790027,14.422205101855956,42.80186911806539,36.61966684720111,18.97366596101028,45.60701700396552,24.186773244895647,18.027756377319943,64.81512169239521,Asymmetrical,0.6849,13.380478039734422,36.0,17.125,50.0
4974.5,3942.5,4130.5,5164.0,4230.0,6191.5,5422.0,5176.0,4903.875,68.88649992163475,19.02560603756868,-21.44773632710535,-64.25929164376716,-112.12633480937328,-157.94356647296064,157.98871680208063,109.33480853782642,12.083045973594572,9.055385138137416,90.70832376358854,8.246211251235321,10.0,76.05918747922567,57.3149195236284,8.54400374531753,78.10249675906654,15.620499351813308,10.295630140987,69.83552104767315,43.86342439892262,11.180339887498947,23.706539182259394,29.546573405388315,12.529964086141668,118.06777714516352,9.055385138137416,6.082762530298219,76.11832893594026,12.083045973594572,8.246211251235321,57.3149195236284,Broken,0.6586,27.425712011924357,23.125,18.0,73.375
